review_id,product_id,category,seller_id,user_id,rating,review_text,delivery_time,verified_purchase,helpful_votes,review_date,sales,review_length,word_count,sentiment_label
R17986,P1250,Clothing,S210,U9766,4,Very satisfied with the quality and performance. Works as expected.,5,True,0,2022-02-18,82,67,10,positive
R17987,P1082,Toys,S315,U5499,5,Loved it — quality exceeded my expectations.,4,True,1,2022-08-17,66,44,7,positive
R17988,P1119,Sports,S348,U8644,3,It's okay. The quality is average. Customer support helped.,3,True,0,2023-07-30,92,59,9,neutral
R17989,P1331,Electronics,S306,U6117,5,Good value for money. delivery is top notch.,4,True,1,2024-10-22,119,44,8,positive
R17990,P1112,Electronics,S204,U7541,3,Neither good nor bad; performance could be better.,5,True,0,2024-07-03,75,50,8,neutral
R17991,P1273,Clothing,S289,U8504,4,GOOD VALUE FOR MONEY. DELIVERY IS TOP NOTCH.,4,True,35,2023-10-06,123,44,8,positive
R17992,P1054,Clothing,S288,U9464,3,Neither good nor bad; delivery could be better.,4,True,0,2023-04-05,48,47,8,neutral
R17993,P1271,Toys,S223,U7129,4,Loved it — material exceeded my expectations.,1,True,2,2024-01-15,91,45,7,positive
R17994,P1128,Beauty,S290,U5266,4,Very satisfied with the battery and performance. Works as expected.,4,True,0,2022-03-17,95,67,10,positive
R17995,P1422,Electronics,S237,U8625,2,Wrong size and bad packaging. battery was the main issue.,4,False,0,2021-11-23,79,57,10,negative
R17996,P1421,Clothing,S310,U5644,4,Good value for money. delivery is top notch.,3,True,0,2022-09-09,84,44,8,positive
R17997,P1038,Grocery,S279,U7633,4,Loved it — fit exceeded my expectations.,3,True,0,2024-10-21,137,40,7,positive
R17998,P1126,Sports,S340,U5535,4,"Excellent product, great price, highly recommend!",1,True,0,2024-04-25,45,49,6,positive
R17999,P1446,Toys,S218,U10744,5,Very satisfied with the quality and performance. Works as expected.,0,True,0,2021-12-28,68,67,10,positive
R18000,P1091,Books,S246,U11343,5,Loved it — quality exceeded my expectations.,2,True,0,2023-01-20,79,44,7,positive
R18001,P1014,Electronics,S204,U11664,5,Very satisfied with the size and performance. Works as expected.,3,True,0,2024-05-30,92,64,10,positive
R18002,P1147,Books,S249,U9954,2,Wrong size and bad packaging. delivery was the main issue.,3,True,0,2022-01-20,81,58,10,negative
R18003,P1086,Grocery,S297,U7374,5,Loved it — fit exceeded my expectations. Packaging was neat.,3,True,0,2023-06-11,63,60,10,positive
R18004,P1276,Home & Kitchen,S282,U7072,4,Very satisfied with the warranty and performance. Works as expected.,5,False,0,2021-12-23,87,68,10,positive
R18005,P1460,Beauty,S346,U9451,2,Wrong size and bad packaging. packaging was the main issue.,0,True,2,2022-08-11,91,59,10,negative
R18006,P1139,Toys,S247,U7539,3,Decent product for the price. delivery is acceptable.,3,False,3,2021-12-22,71,53,8,neutral
R18007,P1139,Toys,S247,U9038,4,"Excellent product, great quality, highly recommend!",1,True,0,2022-10-22,113,51,6,positive
R18008,P1481,Beauty,S279,U10926,4,Loved it — battery exceeded my expectations.,6,False,0,2021-06-30,43,44,7,positive
R18009,P1196,Beauty,S276,U9551,1,Very disappointed. Poor quality and arrived damaged.,9,True,9,2024-07-23,101,52,7,negative
R18010,P1307,Electronics,S340,U8882,3,Neither good nor bad; warranty could be better.,2,False,1,2024-03-08,53,47,8,neutral
R18011,P1290,Electronics,S282,U9394,3,Decent product for the price. size is acceptable. Customer support helped.,4,True,0,2023-01-13,70,74,11,neutral
R18012,P1257,Home & Kitchen,S347,U9337,4,"Excellent product, great battery, highly recommend!",2,True,4,2022-07-19,72,51,6,positive
R18013,P1213,Electronics,S304,U11766,2,Very disappointed. Poor battery and arrived damaged. Will buy again.,6,True,1,2021-04-04,104,68,10,negative
R18014,P1359,Sports,S341,U5147,3,It's okay. The material is average.,2,True,0,2022-05-04,69,35,6,neutral
R18015,P1261,Clothing,S210,U5597,4,Loved it — quality exceeded my expectations.,7,True,0,2021-05-25,79,44,7,positive
R18016,P1287,Home & Kitchen,S222,U8048,1,Bad experience — quality is subpar and delivery was late. Will buy again.,1,True,3,2023-03-10,61,73,13,negative
R18017,P1146,Books,S225,U10011,5,Good value for money. performance is top notch.,2,True,0,2021-12-16,109,47,8,positive
R18018,P1420,Beauty,S295,U7534,5,"Excellent product, great quality, highly recommend! Packaging was neat.",1,True,28,2022-10-29,139,71,9,positive
R18019,P1230,Clothing,S238,U9490,5,Good value for money. packaging is top notch. Customer support helped.,12,True,8,2022-02-01,109,70,11,positive
R18020,P1491,Clothing,S244,U9266,4,Five stars. Great warranty and fast delivery.,2,True,0,2024-05-01,98,45,7,positive
R18021,P1063,Books,S325,U6262,3,Decent product for the price. size is acceptable.,1,True,0,2023-10-02,93,49,8,neutral
R18022,P1142,Beauty,S323,U10347,4,"Excellent product, great quality, highly recommend!",0,True,0,2024-01-04,86,51,6,positive
R18023,P1461,Home & Kitchen,S291,U10955,5,Very satisfied with the battery and performance. Works as expected.,3,True,0,2024-07-16,71,67,10,positive
R18024,P1435,Books,S236,U6744,4,Loved it — fit exceeded my expectations.,2,False,0,2022-08-09,91,40,7,positive
R18025,P1419,Grocery,S291,U8942,4,Very satisfied with the delivery and performance. Works as expected.,0,True,0,2022-05-22,78,68,10,positive
R18026,P1328,Clothing,S274,U7006,3,Neither good nor bad; size could be better.,0,True,0,2024-11-06,73,43,8,neutral
R18027,P1344,Toys,S306,U6776,3,It's okay. The delivery is average. Customer support helped.,3,True,0,2022-12-26,92,60,9,neutral
R18028,P1270,Electronics,S325,U6754,3,Decent product for the price. battery is acceptable.,4,True,0,2024-06-30,92,52,8,neutral
R18029,P1416,Beauty,S283,U11595,4,"Excellent product, great performance, highly recommend!",3,True,1,2024-12-24,102,55,6,positive
R18030,P1479,Beauty,S224,U6174,4,Very satisfied with the battery and performance. Works as expected.,5,True,16,2022-04-09,136,67,10,positive
R18031,P1182,Home & Kitchen,S238,U11640,3,Neither good nor bad; price could be better.,4,True,0,2021-03-05,42,44,8,neutral
R18032,P1389,Toys,S239,U10075,4,Five stars. Great size and fast delivery.,2,False,5,2024-05-26,91,41,7,positive
R18033,P1090,Clothing,S283,U10005,4,Loved it — size exceeded my expectations.,2,True,0,2022-12-17,85,41,7,positive
R18034,P1175,Home & Kitchen,S229,U7208,5,Good value for money. price is top notch.,3,False,1,2024-08-15,103,41,8,positive
R18035,P1237,Grocery,S345,U6822,4,Very satisfied with the warranty and performance. Works as expected.,5,True,0,2022-06-04,135,68,10,positive
R18036,P1272,Home & Kitchen,S320,U6746,2,Wrong size and bad packaging. size was the main issue.,2,True,0,2022-03-25,67,54,10,negative
R18037,P1252,Books,S282,U9434,5,"Excellent product, great fit, highly recommend!",1,True,0,2023-03-09,88,47,6,positive
R18038,P1168,Clothing,S322,U6766,3,It's okay. The packaging is average.,5,True,0,2024-06-14,60,36,6,neutral
R18039,P1193,Clothing,S297,U8643,3,Neither good nor bad; fit could be better. Customer support helped.,4,True,4,2024-06-28,81,67,11,neutral
R18040,P1330,Grocery,S269,U5711,3,It's okay. The performance is average.,0,True,0,2021-12-08,39,38,6,neutral
R18041,P1395,Books,S220,U10179,2,Stopped working after a few days. Terrible fit. Not worth the price.,2,True,0,2021-04-23,86,68,12,negative
R18042,P1361,Home & Kitchen,S296,U10983,4,Good value for money. size is top notch. Not worth the price.,3,True,0,2024-09-17,49,61,12,positive
R18043,P1325,Grocery,S230,U10366,5,Very satisfied with the delivery and performance. Works as expected. Customer support helped.,2,False,0,2021-09-16,121,93,13,positive
R18044,P1322,Electronics,S257,U8523,4,Loved it — quality exceeded my expectations.,2,True,1,2024-08-09,62,44,7,positive
R18045,P1211,Clothing,S240,U8450,4,"EXCELLENT PRODUCT, GREAT SIZE, HIGHLY RECOMMEND!",3,True,0,2022-08-05,78,48,6,positive
R18046,P1278,Toys,S241,U9422,4,Very satisfied with the material and performance. Works as expected.,4,True,2,2023-05-30,98,68,10,positive
R18047,P1287,Home & Kitchen,S222,U5807,5,Very satisfied with the price and performance. Works as expected.,1,False,0,2021-06-26,100,65,10,positive
R18048,P1496,Grocery,S335,U5147,4,Five stars. Great delivery and fast delivery.,4,True,0,2022-01-25,76,45,7,positive
R18049,P1163,Home & Kitchen,S226,U5116,3,It's okay. The price is average. Customer support helped.,5,True,0,2024-05-27,25,57,9,neutral
R18050,P1148,Home & Kitchen,S275,U11948,4,Loved it — performance exceeded my expectations.,2,True,0,2021-06-17,107,48,7,positive
R18051,P1432,Clothing,S261,U6986,2,Wrong size and bad packaging. quality was the main issue.,6,True,2,2024-11-16,34,57,10,negative
R18052,P1486,Grocery,S233,U8211,3,It's okay. The price is average.,1,True,1,2024-10-29,58,32,6,neutral
R18053,P1391,Beauty,S320,U5908,3,Neither good nor bad; packaging could be better. Customer support helped.,0,True,10,2022-06-01,66,73,11,neutral
R18054,P1473,Books,S258,U8382,4,Five stars. Great fit and fast delivery.,3,True,0,2024-05-03,100,40,7,positive
R18055,P1241,Home & Kitchen,S319,U9599,4,LOVED IT — DELIVERY EXCEEDED MY EXPECTATIONS.,9,True,0,2022-02-12,42,45,7,positive
R18056,P1095,Clothing,S266,U6312,3,It's okay. The material is average.,1,False,1,2022-09-19,75,35,6,neutral
R18057,P1439,Books,S317,U10407,4,Five stars. Great size and fast delivery. Packaging was neat.,2,False,2,2021-02-13,115,61,10,positive
R18058,P1495,Home & Kitchen,S293,U7991,3,Decent product for the price. size is acceptable.,3,True,0,2021-11-26,75,49,8,neutral
R18059,P1319,Clothing,S341,U10762,4,Good value for money. quality is top notch.,4,False,1,2021-10-24,105,43,8,positive
R18060,P1121,Electronics,S321,U11042,4,"Excellent product, great material, highly recommend!",9,False,0,2021-10-31,68,52,6,positive
R18061,P1382,Beauty,S312,U11888,4,Five stars. Great performance and fast delivery.,3,True,12,2024-08-03,94,48,7,positive
R18062,P1048,Beauty,S262,U5321,2,STOPPED WORKING AFTER A FEW DAYS. TERRIBLE PACKAGING.,5,True,16,2024-05-12,51,53,8,negative
R18063,P1250,Clothing,S210,U11617,5,Good value for money. performance is top notch.,3,True,0,2021-11-13,55,47,8,positive
R18064,P1358,Sports,S285,U5275,4,Loved it — price exceeded my expectations.,2,True,0,2023-05-24,98,42,7,positive
R18065,P1343,Sports,S270,U11750,5,"EXCELLENT PRODUCT, GREAT SIZE, HIGHLY RECOMMEND!",4,True,0,2021-06-07,109,48,6,positive
R18066,P1305,Grocery,S252,U10957,5,Very satisfied with the battery and performance. Works as expected. Not worth the price.,3,True,0,2023-08-27,97,88,14,positive
R18067,P1040,Toys,S348,U7117,2,Bad experience — warranty is subpar and delivery was late.,0,True,0,2021-11-09,17,58,10,negative
R18068,P1100,Grocery,S202,U6869,2,Wrong size and bad packaging. delivery was the main issue.,5,True,0,2022-09-25,86,58,10,negative
R18069,P1418,Books,S275,U7125,2,Bad experience — performance is subpar and delivery was late. Packaging was neat.,4,True,0,2023-05-01,72,81,13,negative
R18070,P1004,Beauty,S254,U11541,1,Wrong size and bad packaging. packaging was the main issue. Customer support helped.,4,True,2,2022-04-03,14,84,13,negative
R18071,P1376,Toys,S326,U5253,1,Bad experience — warranty is subpar and delivery was late.,6,True,1,2023-02-02,34,58,10,negative
R18072,P1279,Toys,S284,U7140,4,Very satisfied with the performance and performance. Works as expected.,4,True,0,2022-03-10,100,71,10,positive
R18073,P1403,Home & Kitchen,S217,U9205,5,FIVE STARS. GREAT PRICE AND FAST DELIVERY.,2,False,1,2024-02-12,81,42,7,positive
R18074,P1266,Toys,S271,U6036,4,Very satisfied with the delivery and performance. Works as expected.,0,False,1,2022-11-21,52,68,10,positive
R18075,P1271,Toys,S223,U8517,4,Very satisfied with the delivery and performance. Works as expected.,1,True,1,2022-08-21,74,68,10,positive
R18076,P1465,Books,S205,U11238,2,BAD EXPERIENCE — DELIVERY IS SUBPAR AND DELIVERY WAS LATE.,3,True,0,2021-10-17,49,58,10,negative
R18077,P1098,Home & Kitchen,S270,U5044,1,Wrong size and bad packaging. fit was the main issue.,3,True,0,2021-01-26,45,53,10,negative
R18078,P1372,Sports,S321,U11266,5,"Excellent product, great material, highly recommend!",3,True,1,2022-05-03,89,52,6,positive
R18079,P1154,Beauty,S336,U6412,4,"Excellent product, great packaging, highly recommend!",2,False,0,2024-02-27,66,53,6,positive
R18080,P1452,Sports,S316,U6637,5,"Excellent product, great price, highly recommend!",2,True,0,2023-06-04,93,49,6,positive
R18081,P1484,Books,S348,U9235,5,Very satisfied with the quality and performance. Works as expected.,3,True,0,2022-08-21,102,67,10,positive
R18082,P1380,Toys,S284,U9582,4,"Excellent product, great fit, highly recommend!",5,True,0,2024-12-06,62,47,6,positive
R18083,P1218,Grocery,S259,U5938,5,Good value for money. delivery is top notch.,2,False,0,2024-02-04,114,44,8,positive
R18084,P1166,Books,S272,U11434,5,Loved it — price exceeded my expectations.,1,True,8,2023-06-06,70,42,7,positive
R18085,P1188,Beauty,S230,U9899,4,Very satisfied with the quality and performance. Works as expected.,6,True,0,2022-09-02,90,67,10,positive
R18086,P1210,Electronics,S219,U10034,4,Five stars. Great battery and fast delivery.,2,True,0,2022-05-14,103,44,7,positive
R18087,P1150,Beauty,S292,U7415,5,FIVE STARS. GREAT WARRANTY AND FAST DELIVERY.,4,True,0,2023-03-03,120,45,7,positive
R18088,P1261,Clothing,S210,U7024,5,Very satisfied with the fit and performance. Works as expected.,3,True,0,2021-09-22,122,63,10,positive
R18089,P1345,Home & Kitchen,S287,U7162,5,"Excellent product, great delivery, highly recommend!",2,False,3,2022-10-04,76,52,6,positive
R18090,P1081,Clothing,S271,U5544,1,Very disappointed. Poor warranty and arrived damaged.,4,True,1,2023-10-11,39,53,7,negative
R18091,P1232,Home & Kitchen,S236,U9688,5,Very satisfied with the performance and performance. Works as expected.,11,True,1,2022-01-29,111,71,10,positive
R18092,P1019,Toys,S217,U7199,5,Very satisfied with the size and performance. Works as expected. Customer support helped.,6,True,0,2024-07-28,94,89,13,positive
R18093,P1047,Home & Kitchen,S219,U6066,3,Neither good nor bad; packaging could be better.,3,True,20,2024-03-13,41,48,8,neutral
R18094,P1313,Beauty,S207,U7775,3,Neither good nor bad; fit could be better. Customer support helped.,2,True,2,2021-04-15,69,67,11,neutral
R18095,P1196,Beauty,S276,U6637,3,Decent product for the price. packaging is acceptable.,4,True,22,2023-03-08,81,54,8,neutral
R18096,P1230,Clothing,S238,U10983,3,Neither good nor bad; material could be better.,2,False,0,2021-03-09,65,47,8,neutral
R18097,P1340,Electronics,S330,U11351,4,Good value for money. material is top notch. Packaging was neat.,4,True,0,2022-05-28,100,64,11,positive
R18098,P1468,Beauty,S202,U8903,5,Loved it — size exceeded my expectations. Not worth the price.,6,True,0,2021-10-23,100,62,11,positive
R18099,P1120,Clothing,S294,U9545,2,Wrong size and bad packaging. warranty was the main issue.,3,True,12,2021-02-25,27,58,10,negative
R18100,P1003,Beauty,S283,U9648,2,Stopped working after a few days. Terrible performance.,4,True,0,2022-11-29,43,55,8,negative
R18101,P1320,Clothing,S304,U8889,3,It's okay. The material is average.,8,True,1,2022-10-26,61,35,6,neutral
R18102,P1425,Beauty,S305,U7433,2,Bad experience — size is subpar and delivery was late.,3,True,1,2023-04-26,73,54,10,negative
R18103,P1028,Home & Kitchen,S321,U6060,1,Wrong size and bad packaging. quality was the main issue. Not worth the price.,4,True,1,2024-01-05,76,78,14,negative
R18104,P1022,Grocery,S263,U6981,5,Loved it — packaging exceeded my expectations.,5,True,0,2024-05-26,100,46,7,positive
R18105,P1007,Home & Kitchen,S286,U7200,4,Loved it — material exceeded my expectations. Packaging was neat.,5,True,0,2024-04-10,73,65,10,positive
R18106,P1296,Books,S318,U7281,5,Very satisfied with the price and performance. Works as expected.,2,True,0,2024-08-25,105,65,10,positive
R18107,P1199,Home & Kitchen,S345,U5699,5,Five stars. Great fit and fast delivery. Customer support helped.,9,True,0,2024-09-05,104,65,10,positive
R18108,P1088,Sports,S207,U6141,5,Good value for money. fit is top notch.,2,True,0,2024-06-23,89,39,8,positive
R18109,P1466,Grocery,S301,U7137,4,"Excellent product, great fit, highly recommend!",10,True,26,2023-05-02,86,47,6,positive
R18110,P1119,Sports,S348,U7176,5,Five stars. Great quality and fast delivery.,2,False,1,2023-05-03,130,44,7,positive
R18111,P1289,Toys,S264,U6787,2,Bad experience — packaging is subpar and delivery was late.,3,True,7,2022-10-24,0,59,10,negative
R18112,P1406,Beauty,S258,U11522,1,Very disappointed. Poor delivery and arrived damaged.,1,True,0,2022-06-12,62,53,7,negative
R18113,P1142,Beauty,S323,U7186,4,Five stars. Great fit and fast delivery. Packaging was neat.,2,False,0,2022-11-04,112,60,10,positive
R18114,P1448,Home & Kitchen,S288,U6295,1,Wrong size and bad packaging. performance was the main issue.,6,True,2,2023-04-26,49,61,10,negative
R18115,P1238,Home & Kitchen,S273,U7471,5,Loved it — quality exceeded my expectations.,2,True,24,2024-11-22,113,44,7,positive
R18116,P1453,Sports,S277,U10001,3,Neither good nor bad; quality could be better. Will buy again.,4,True,0,2021-03-04,47,62,11,neutral
R18117,P1079,Grocery,S262,U10702,5,Five stars. Great price and fast delivery.,5,True,1,2024-12-04,122,42,7,positive
R18118,P1224,Electronics,S267,U5548,3,Neither good nor bad; battery could be better. Customer support helped.,9,False,0,2021-03-09,40,71,11,neutral
R18119,P1400,Home & Kitchen,S324,U11600,5,"Excellent product, great quality, highly recommend!",1,True,0,2023-07-02,43,51,6,positive
R18120,P1470,Grocery,S212,U11322,5,Good value for money. material is top notch.,4,True,0,2023-04-19,85,44,8,positive
R18121,P1339,Beauty,S248,U5235,4,LOVED IT — PACKAGING EXCEEDED MY EXPECTATIONS.,3,True,0,2022-11-12,69,46,7,positive
R18122,P1211,Clothing,S240,U9767,3,IT'S OKAY. THE FIT IS AVERAGE. PACKAGING WAS NEAT.,2,False,0,2023-10-25,46,50,9,neutral
